-5.784725	norwegians	-0.4383031
-5.784725	norwalk	-0.2543897
-5.784725	norvegicus	-0.4838069
-5.784725	northwest-southeast	-0.2481049
-5.784725	north-northeastward	-0.4671613
-5.784725	norsemen	-0.4650832
-5.784725	normale	-0.4872333
-5.784725	norma	-0.4514604
-5.784725	nord	-0.2543897
-5.784725	nonius	-0.4872338
-5.784725	non-stop	-0.2779536
-5.784725	non-secure	-0.2778528
-5.784725	non-renewable	-0.2555669
-5.784725	non-religious	-0.2779928
-5.784725	non-linear	-0.278037
-5.784725	non-european	-0.4685475
-5.784725	non-communist	-0.4743211
-5.784725	non-combatants	-0.245657
-5.784725	non-believers	-0.2554903
-5.784725	nomine	-0.2780486
-5.784725	nodules	-0.2744893
-5.784725	noblemen	-0.2747901
-5.784725	no.2	-0.4461152
-5.784725	no-contest	-0.2691304
-5.784725	nkrumah	-0.4614722
-5.784725	nizhny	-0.2780493
-5.784725	niven	-0.274558
-5.784725	nitrous	-0.4872326
-5.784725	nissan	-0.4307498
-5.784725	nippon	-0.2750558
-5.784725	nina	-0.4519228
-5.784725	nils	-0.4872335
-5.784725	niko	-0.4872338
-5.784725	niklaus	-0.2474093
-5.784725	nikki	-0.4666245
-5.784725	nighttime	-0.4742802
-5.784725	nightly	-0.2780097
-5.784725	nienburg	-0.2746254
-5.784725	niemeyer	-0.2736837
-5.784725	nicola	-0.2780489
-5.784725	niches	-0.2554828
-5.784725	niche	-0.2740602
-5.784725	nicdhàna	-0.4871639
-5.784725	ni	-0.4742598
-5.784725	ngher	-0.485863
-5.784725	ng	-0.4709653
-5.784725	nfs	-0.4542317
-5.784725	newt	-0.4570124
-5.784725	newly-created	-0.2779949
-5.784725	newcomb	-0.2764258
-5.784725	neustria	-0.2606979
-5.784725	neustrelitz	-0.4203302
-5.784725	neustadt	-0.4569676
-5.784725	neubrandenburg	-0.4400116
-5.784725	nettles	-0.4532729
-5.784725	netbsd	-0.4461203
-5.784725	nesting	-0.277726
-5.784725	nessie	-0.2685828
-5.784725	nesmith	-0.2498473
-5.784725	nerium	-0.4872328
-5.784725	nereids	-0.4303026
-5.784725	nepomuk	-0.278047
-5.784725	nephritis	-0.2527527
-5.784725	nepenthes	-0.4681764
-5.784725	nepalese	-0.2779022
-5.784725	neopagan	-0.4649468
-5.784725	neonatal	-0.2780463
-5.784725	neoliberal	-0.2780465
-5.784725	nelvana	-0.2778647
-5.784725	nelly	-0.4872338
-5.784725	nellie	-0.2579764
-5.784725	neisse	-0.4259294
-5.784725	negotiate	-0.2554582
-5.784725	neeson	-0.4536871
-5.784725	necks	-0.4444444
-5.784725	necessity	-0.4661905
-5.784725	near-earth	-0.2779945
-5.784725	ndp	-0.4743049
-5.784725	nazionale	-0.2780244
-5.784725	nawabshah	-0.2579054
-5.784725	navigate	-0.4681624
-5.784725	navayoni	-0.4872326
-5.784725	navas	-0.4869295
-5.784725	navarro	-0.2543897
-5.784725	nava	-0.4444431
-5.784725	naturalized	-0.2774919
-5.784725	naturalists	-0.2551495
-5.784725	natives	-0.26444
-5.784725	nationalists	-0.2553719
-5.784725	nation-wide	-0.2555831
-5.784725	nathuram	-0.4872326
-5.784725	nathia	-0.4872312
-5.784725	nathaniel	-0.2780486
-5.784725	nastia	-0.2753611
-5.784725	naru	-0.4386666
-5.784725	naroda	-0.2578086
-5.784725	narcissus	-0.4668649
-5.784725	naran	-0.2579004
-5.784725	naracoorte	-0.2555804
-5.784725	napoléon	-0.2736813
-5.784725	napalm-b	-0.4454588
-5.784725	nanotechnology	-0.2686275
-5.784725	nanometers	-0.4349441
-5.784725	nanometer	-0.463078
-5.784725	nana	-0.2780439
-5.784725	namespace	-0.2344191
-5.784725	nam	-0.2543897
-5.784725	nakhijevan	-0.2741897
-5.784725	naive	-0.4307204
-5.784725	naguib	-0.2555839
-5.784725	nagqu	-0.4536999
-5.784725	nagano	-0.2344191
-5.784725	naegle	-0.2447933
-5.784725	nadeem	-0.4168287
-5.784725	naboo	-0.225548
-5.784725	nab	-0.2745518
-5.784725	naas	-0.4778131
-5.784725	n.s.	-0.2565406
-5.784725	n.m.	-0.485863
-5.784725	n.h.	-0.2765727
-5.784725	n-acetyl-para-aminophenol	-0.245657
-5.784725	mötley	-0.4872338
-5.784725	mönkkönen	-0.2344191
-5.784725	mönchengladbach	-0.4628842
-5.784725	mélodie	-0.2540219
-5.784725	méguet	-0.2474093
-5.784725	mysticeti	-0.4535685
-5.784725	myocardium	-0.2722326
-5.784725	mynors	-0.2640399
-5.784725	mwp	-0.2746105
-5.784725	muzzle	-0.2481049
-5.784725	mutinous	-0.2779129
-5.784725	mutinies	-0.4709752
-5.784725	mutilated	-0.2551665
-5.784725	mutation	-0.2555233
-5.784725	muskets	-0.4581302
-5.784725	musique	-0.4374351
-5.784725	musicology	-0.2481049
-5.784725	musicianship	-0.276384
-5.784725	musically	-0.268626
-5.784725	mus	-0.430759
-5.784725	murrah	-0.2779227
-5.784725	mural	-0.2628833
-5.784725	muntz	-0.4671613
-5.784725	munro	-0.2498473
-5.784725	munitions	-0.4479932
-5.784725	mungwe	-0.4746549
-5.784725	mundell	-0.4682378
-5.784725	mummies	-0.2637428
-5.784725	multirole	-0.2780166
-5.784725	multiplicities	-0.4736336
-5.784725	multicore	-0.474372
-5.784725	multi-cultural	-0.2686272
-5.784725	multi-core	-0.4872288
-5.784725	mullet	-0.2555721
-5.784725	muller	-0.4671613
-5.784725	muldentalkreis	-0.4567071
-5.784725	mujibur	-0.4872319
-5.784725	mugs	-0.2579664
-5.784725	mughals	-0.2635883
-5.784725	mugello	-0.2553869
-5.784725	muerte	-0.2579769
-5.784725	mucor	-0.4872338
-5.784725	mta	-0.2555321
-5.784725	msu	-0.4682523
-5.784725	msn	-0.4307538
-5.784725	mpaa	-0.4457603
-5.784725	moyne	-0.2745425
-5.784725	moyet	-0.2686248
-5.784725	mowers	-0.4481187
-5.784725	mounting	-0.2495771
-5.784725	moundou	-0.2702473
-5.784725	moulds	-0.2756439
-5.784725	motorstorm	-0.4723997
-5.784725	motorsport	-0.2745942
-5.784725	motorized	-0.4739625
-5.784725	motorable	-0.4542802
-5.784725	motley	-0.4517792
-5.784725	motivations	-0.2344191
-5.784725	mosul	-0.2546569
-5.784725	mosses	-0.4595822
-5.784725	mosocz	-0.2579769
-5.784725	moskalew	-0.4647686
-5.784725	moshe	-0.4743858
-5.784725	moselle	-0.2743731
-5.784725	mosel	-0.4504623
-5.784725	mosaics	-0.4361266
-5.784725	mosaic	-0.4649572
-5.784725	mos	-0.274621
-5.784725	mortimer	-0.450222
-5.784725	mortem	-0.2771222
-5.784725	mortality	-0.4307322
-5.784725	morristown	-0.2498473
-5.784725	morgue	-0.2552835
-5.784725	morges	-0.2474093
-5.784725	morgenstierne	-0.2685184
-5.784725	moresby	-0.4647686
-5.784725	morelos	-0.2564232
-5.784725	morello	-0.2344191
-5.784725	moreland	-0.2778387
-5.784725	mordecai	-0.2579726
-5.784725	mora	-0.4703718
-5.784725	moorslede	-0.451875
-5.784725	moor	-0.4203302
-5.784725	moonlight	-0.2579734
-5.784725	moods	-0.2736259
-5.784725	montpelier	-0.4778131
-5.784725	monticello	-0.2344191
-5.784725	montes	-0.4872321
-5.784725	montagnola	-0.2474093
-5.784725	monrovia	-0.2554702
-5.784725	monoxide	-0.4419775
-5.784725	monophyletic	-0.474109
-5.784725	monogamous	-0.2651288
-5.784725	monobook	-0.2549906
-5.784725	monmouthshire	-0.4671613
-5.784725	monkees	-0.2555834
-5.784725	monique	-0.473336
-5.784725	mongolic	-0.4741231
-5.784725	mong	-0.2780249
-5.784725	monash	-0.2777643
-5.784725	monans	-0.2573659
-5.784725	mon	-0.4742415
-5.784725	moluccas	-0.2344191
-5.784725	molokai	-0.4532151
-5.784725	mollusk	-0.4665478
-5.784725	mollusc	-0.2555836
-5.784725	moles	-0.2575376
-5.784725	mojave	-0.2779949
-5.784725	moiré	-0.2579677
-5.784725	mohenjo-daro	-0.2579622
-5.784725	mofo	-0.4870971
-5.784725	moers	-0.2683038
-5.784725	modesto	-0.4543103
-5.784725	modernized	-0.2579649
-5.784725	moderator	-0.4736336
-5.784725	moderation	-0.245657
-5.784725	modelling	-0.2779709
-5.784725	mobster	-0.4437479
-5.784725	mobil	-0.4504495
-5.784725	mnm	-0.2577192
-5.784725	mmhg	-0.4709625
-5.784725	mizuhara	-0.4872338
-5.784725	mittweida	-0.2743546
-5.784725	mithibai	-0.4647686
-5.784725	mithankot	-0.4647686
-5.784725	mith	-0.4671613
-5.784725	mist	-0.2606979
-5.784725	misora	-0.4727424
-5.784725	misery	-0.2644489
-5.784725	miscarriage	-0.2474093
-5.784725	mirpuri	-0.2344191
-5.784725	mirnyi	-0.2728263
-5.784725	mirage	-0.257829
-5.784725	miracle	-0.4592516
-5.784725	minors	-0.4647686
-5.784725	minnehaha	-0.2576826
-5.784725	minke	-0.4872274
-5.784725	ministerial	-0.2780213
-5.784725	miniatures	-0.4398503
-5.784725	mini	-0.2780463
-5.784725	minh	-0.4702848
-5.784725	mindanao	-0.2474093
-5.784725	min	-0.4543163
-5.784725	mimas	-0.254478
-5.784725	miltiades	-0.2555611
-5.784725	milliseconds	-0.4269679
-5.784725	millipedes	-0.2677284
-5.784725	millionaire	-0.4519171
-5.784725	milligan	-0.2573659
-5.784725	millibar	-0.2737375
-5.784725	mille	-0.2764336
-5.784725	mileson	-0.2579719
-5.784725	miki	-0.2702683
-5.784725	mifepristone	-0.4439379
-5.784725	miehei	-0.4647686
-5.784725	midbrain	-0.4838069
-5.784725	mid-latitude	-0.4743822
-5.784725	mid-1920s	-0.2281115
-5.784725	microwaves	-0.2447933
-5.784725	microcassette	-0.4516064
-5.784725	microarchitecture	-0.4389253
-5.784725	micro-organisms	-0.2549906
-5.784725	michele	-0.2447933
-5.784725	mgm	-0.4671613
-5.784725	mg	-0.4410778
-5.784725	mezzo	-0.2579679
-5.784725	mezquita	-0.2743182
-5.784725	meyerbeer	-0.2534036
-5.784725	mexicali	-0.2574813
-5.784725	mewtwo	-0.2530838
-5.784725	meudon	-0.2579039
-5.784725	mettingen	-0.4647427
-5.784725	metrolink	-0.4410557
-5.784725	metlink	-0.2702707
-5.784725	methanol	-0.255161
-5.784725	meteorites	-0.4501003
-5.784725	metamorphosed	-0.277486
-5.784725	metalcore	-0.4540257
-5.784725	metacritic	-0.2344191
-5.784725	meta-wiki	-0.4270095
-5.784725	mesures	-0.2543867
-5.784725	mess	-0.4372914
-5.784725	mesocyclones	-0.4497448
-5.784725	mesencephalon	-0.4838098
-5.784725	meristems	-0.4643406
-5.784725	merikanto	-0.4480929
-5.784725	mergers	-0.2651259
-5.784725	menéndez	-0.4869295
-5.784725	menudo	-0.4671613
-5.784725	menominee	-0.270036
-5.784725	mennonites	-0.4625693
-5.784725	menezes	-0.2543897
-5.784725	menestheus	-0.2764232
-5.784725	mendelevium	-0.2668043
-5.784725	mendeleev	-0.2509855
-5.784725	menachery	-0.4872119
-5.784725	memorandum	-0.2644459
-5.784725	meme	-0.4514065
-5.784725	meltsner	-0.2543897
-5.784725	melts	-0.2553626
-5.784725	melted	-0.4517847
-5.784725	melodifestivalen	-0.2777874
-5.784725	mellor	-0.4733622
-5.784725	melba	-0.4446768
-5.784725	melanoleuca	-0.4739699
-5.784725	melanie	-0.4665886
-5.784725	meißner	-0.4461183
-5.784725	meistersinger	-0.4871867
-5.784725	meiningen	-0.4203302
-5.784725	meier	-0.270225
-5.784725	megye	-0.4671613
-5.784725	megawati	-0.2780496
-5.784725	megalithic	-0.277916
-5.784725	megalith	-0.2702117
-5.784725	megabyte	-0.2719157
-5.784725	meehan	-0.2572472
-5.784725	medvedev	-0.265846
-5.784725	meditations	-0.4736336
-5.784725	mediator	-0.4647686
-5.784725	mediaeval	-0.278022
-5.784725	mediacorp	-0.2779512
-5.784725	mecklenburg-schwerin	-0.4243584
-5.784725	meath	-0.2344191
-5.784725	mdc	-0.4463724
-5.784725	mcveigh	-0.4372914
-5.784725	mcs	-0.2547249
-5.784725	mcritchie	-0.4432991
-5.784725	mcmurdo	-0.4871418
-5.784725	mcmillan	-0.245657
-5.784725	mcmaster	-0.2767451
-5.784725	mcmanners	-0.4671613
-5.784725	mcknight	-0.2554838
-5.784725	mcdermott	-0.2423266
-5.784725	mccune-reischauer	-0.2700556
-5.784725	mccracken	-0.253882
-5.784725	mccoy	-0.2742882
-5.784725	mccomb	-0.2498473
-5.784725	mccauley	-0.2579769
-5.784725	mccabe	-0.4203302
-5.784725	mcafee	-0.454316
-5.784725	mca	-0.265467
-5.784725	mc	-0.4541789
-5.784725	mbe	-0.4582274
-5.784725	mazda	-0.2638067
-5.784725	mayhem	-0.2702615
-5.784725	mayarí	-0.2780493
-5.784725	mawson	-0.2779307
-5.784725	mauryan	-0.2684781
-5.784725	mauretania	-0.2780132
-5.784725	maugham	-0.4871209
-5.784725	maude	-0.2481049
-5.784725	mattel	-0.2554618
-5.784725	matronalia	-0.4647686
-5.784725	mathieu	-0.4743879
-5.784725	mathematische	-0.2780482
-5.784725	mathematically	-0.4718392
-5.784725	matera	-0.2474093
-5.784725	mateo	-0.2777683
-5.784725	matchbox	-0.2779091
-5.784725	mataram	-0.4409477
-5.784725	mat	-0.4703745
-5.784725	masturbate	-0.4607204
-5.784725	massieu	-0.245657
-5.784725	masking	-0.4496175
-5.784725	masked	-0.2755138
-5.784725	maryse	-0.2540219
-5.784725	marxist	-0.4714939
-5.784725	marwari	-0.4649589
-5.784725	martínez	-0.2777441
-5.784725	martino	-0.2534036
-5.784725	martineau	-0.2579475
-5.784725	marth	-0.2753941
-5.784725	martens	-0.4666228
-5.784725	martel	-0.2557693
-5.784725	marta	-0.2555839
-5.784725	marsupials	-0.4523883
-5.784725	marsters	-0.4400733
-5.784725	marschieren	-0.48723
-5.784725	marques	-0.4539971
-5.784725	maroons	-0.4615679
-5.784725	marne	-0.4511694
-5.784725	marling	-0.2753795
-5.784725	marlborough	-0.4203302
-5.784725	marketplace	-0.245657
-5.784725	markazi	-0.4869761
-5.784725	marinho	-0.4740836
-5.784725	mariinsky	-0.2779507
-5.784725	marguerite	-0.4743855
-5.784725	margherita	-0.2735944
-5.784725	marf	-0.245657
-5.784725	marais	-0.4493238
-5.784725	manzikert	-0.2720757
-5.784725	manvel	-0.4682357
-5.784725	manucodia	-0.4743898
-5.784725	mantra	-0.4390998
-5.784725	mantises	-0.2757021
-5.784725	mansell	-0.2780139
-5.784725	mannerism	-0.4203302
-5.784725	manned	-0.4721673
-5.784725	manley	-0.2578133
-5.784725	manifold	-0.2543867
-5.784725	manhunter	-0.4647686
-5.784725	manhood	-0.2754409
-5.784725	mangla	-0.46661
-5.784725	maneuvering	-0.4532146
-5.784725	mandi	-0.4872338
-5.784725	manchin	-0.2778704
-5.784725	manatees	-0.2554372
-5.784725	manantali	-0.4872174
-5.784725	mana	-0.2543897
-5.784725	mamie	-0.4649239
-5.784725	mamberti	-0.2572599
-5.784725	malé	-0.2701318
-5.784725	malvinas	-0.4838069
-5.784725	malthusianism	-0.2606979
-5.784725	malmedy	-0.4336313
-5.784725	mallet	-0.2498473
-5.784725	malleable	-0.2686046
-5.784725	mallacoota	-0.4698378
-5.784725	malir	-0.2769181
-5.784725	malikun	-0.4671613
-5.784725	maliku	-0.4671613
-5.784725	malignant	-0.2555839
-5.784725	malena	-0.2778397
-5.784725	maldivians	-0.4671613
-5.784725	maldive	-0.4870427
-5.784725	malden	-0.2553824
-5.784725	malacostraca	-0.4400733
-5.784725	makran	-0.4648603
-5.784725	mako	-0.2423266
-5.784725	makai	-0.2746225
-5.784725	majuro	-0.2735668
-5.784725	major-general	-0.2555666
-5.784725	maj.	-0.4872335
-5.784725	maize	-0.2543897
-5.784725	maimonides	-0.2746026
-5.784725	maimiti	-0.4671613
-5.784725	maillot	-0.4743862
-5.784725	maier	-0.2740815
-5.784725	mahendranath	-0.2774567
-5.784725	mahasiddha	-0.2692216
-5.784725	maharaj	-0.4509923
-5.784725	magnuson	-0.4871428
-5.784725	magnetospheric	-0.4743831
-5.784725	magnate	-0.4709651
-5.784725	maglia	-0.4543116
-5.784725	magistrates	-0.4737862
-5.784725	magister	-0.2745906
-5.784725	magicians	-0.4407051
-5.784725	maggia	-0.4663016
-5.784725	magellan	-0.2654306
-5.784725	mae	-0.2780496
-5.784725	madtv	-0.4407292
-5.784725	madrigal	-0.2509855
-5.784725	macrophages	-0.2481049
-5.784725	macromedia	-0.2702789
-5.784725	macroeconomics	-0.2344191
-5.784725	macon	-0.2700047
-5.784725	maclay	-0.2527527
-5.784725	machu	-0.4872338
-5.784725	machineworks	-0.487046
-5.784725	mace	-0.4309534
-5.784725	macadamia	-0.2555794
-5.784725	macabre	-0.2423266
-5.784725	mabovitch	-0.2543897
-5.784725	m2	-0.2780206
-5.784725	m.w.	-0.4741305
-5.784725	m.d.	-0.2543897
-5.784725	m-theory	-0.2576778
-5.784725	lüneburg	-0.2551945
-5.784725	lyudmila	-0.2555841
-5.784725	lytham	-0.2779571
-5.784725	lysistrata	-0.255161
-5.784725	lyons	-0.4661447
-5.784725	lymph	-0.4872309
-5.784725	lycée	-0.4709625
-5.784725	lychee	-0.4647686
-5.784725	lyari	-0.2774815
-5.784725	lyall	-0.2555581
-5.784725	ly	-0.274572
-5.784725	luxemburg	-0.2344191
-5.784725	lutheranism	-0.4636596
-5.784725	lusatia	-0.2576574
-5.784725	luoyang	-0.451534
-5.784725	lump	-0.264401
-5.784725	lumberjack	-0.4871254
-5.784725	lulusar	-0.2693945
-5.784725	lully	-0.4441038
-5.784725	luka	-0.2498473
-5.784725	lui	-0.2780446
-5.784725	luggage	-0.4507292
-5.784725	luckett	-0.2744696
-5.784725	luchagors	-0.252835
-5.784725	lucetti	-0.4665543
-5.784725	luce	-0.4518482
-5.784725	luc	-0.2780496
-5.784725	lua	-0.2780491
-5.784725	lt	-0.4868215
-5.784725	lrta	-0.4665572
-5.784725	lprc	-0.4872295
-5.784725	lowering	-0.4422473
-5.784725	low-fare	-0.2780382
-5.784725	lovins	-0.4496205
-5.784725	lovett	-0.4649031
-5.784725	lovely	-0.4539834
-5.784725	lovecraft	-0.4269711
-5.784725	louvre	-0.2668014
-5.784725	lounsbery	-0.2579385
-5.784725	louns	-0.2772206
-5.784725	lounge	-0.4460166
-5.784725	louis-philippe	-0.2344191
-5.784725	louis-napoléon	-0.2736813
-5.784725	loucks	-0.4671613
-5.784725	lothair	-0.447716
-5.784725	lorne	-0.4739031
-5.784725	loriod	-0.2579766
-5.784725	lorient	-0.462318
-5.784725	lordship	-0.261675
-5.784725	lopp	-0.2579746
-5.784725	lopon	-0.2780456
-5.784725	lopes	-0.2543897
-5.784725	loops	-0.4491757
-5.784725	longitudinal	-0.4743577
-5.784725	longhorn	-0.274621
-5.784725	longevity	-0.4361266
-5.784725	long-time	-0.2780118
-5.784725	long-tailed	-0.2780482
-5.784725	long-range	-0.4742921
-5.784725	long-lived	-0.4419668
-5.784725	long-lasting	-0.4743311
-5.784725	londonderry	-0.2579764
-5.784725	lois	-0.4649526
-5.784725	logone	-0.2780408
-5.784725	loggerhead	-0.257828
-5.784725	loge	-0.4652347
-5.784725	locking	-0.2579335
-5.784725	loch	-0.4543141
-5.784725	lobe	-0.2555841
-5.784725	loanwords	-0.2686151
-5.784725	loader	-0.2560611
-5.784725	lizzy	-0.2735219
-5.784725	lizzie	-0.2753613
-5.784725	livy	-0.4490228
-5.784725	livery	-0.4507
-5.784725	liveleak	-0.4647686
-5.784725	livejournal	-0.4483112
-5.784725	livable	-0.2548841
-5.784725	liukin	-0.2543867
-5.784725	litvinenko	-0.2651288
-5.784725	litres	-0.4375334
-5.784725	litre	-0.2644491
-5.784725	lithography	-0.2551495
-5.784725	literatura	-0.2780406
-5.784725	liter	-0.2644354
-5.784725	litchurch	-0.4872231
-5.784725	litchfield	-0.2780182
-5.784725	lisle	-0.2619449
-5.784725	liquor	-0.2555791
-5.784725	linux-based	-0.2780182
-5.784725	lins	-0.2555636
-5.784725	linke	-0.4446768
-5.784725	linguists	-0.4741088
-5.784725	linguistically	-0.4734184
-5.784725	ling	-0.4727576
-5.784725	linex	-0.2555801
-5.784725	limitation	-0.2554855
-5.784725	limerick	-0.2344191
-5.784725	limelight	-0.2537043
-5.784725	lilies	-0.4699214
-5.784725	lilian	-0.4743876
-5.784725	liguria	-0.452107
-5.784725	lignite	-0.2774965
-5.784725	lightest	-0.26861
-5.784725	lighters	-0.4671613
-5.784725	lighted	-0.2779683
-5.784725	lifelong	-0.2779866
-5.784725	life-time	-0.4872333
-5.784725	life-long	-0.2780463
-5.784725	life-giving	-0.2778625
-5.784725	lieutenant-colonel	-0.2654188
-5.784725	lieutenancy	-0.45185
-5.784725	liebenwerda	-0.2746167
-5.784725	lids	-0.2481049
-5.784725	lid	-0.4719683
-5.784725	lichfield	-0.4461284
-5.784725	libyan	-0.2779666
-5.784725	librarianship	-0.4370558
-5.784725	libra	-0.4407749
-5.784725	liberties	-0.2677289
-5.784725	libertad	-0.2344191
-5.784725	liberals	-0.2579716
-5.784725	liaquat	-0.2736674
-5.784725	liabilities	-0.4516998
-5.784725	leyte	-0.4307222
-5.784725	lewiston	-0.4671613
-5.784725	levine	-0.4704769
-5.784725	levesque	-0.2735668
-5.784725	levers	-0.2766652
-5.784725	leverrier	-0.2755968
-5.784725	leverkusen	-0.2474093
-5.784725	leung	-0.264401
-5.784725	leuk	-0.4374351
-5.784725	letourneau	-0.2481049
-5.784725	leskov	-0.4647686
-5.784725	lesions	-0.2579231
-5.784725	leroy	-0.277902
-5.784725	lepidus	-0.2755994
-5.784725	leopoldo	-0.4872331
-5.784725	leonhard	-0.4872312
-5.784725	lengthwise	-0.4739159
-5.784725	lengthen	-0.2778758
-5.784725	lenape	-0.4386026
-5.784725	lena	-0.2664303
-5.784725	lemur	-0.4711332
-5.784725	lemonade	-0.2702373
-5.784725	lemkin	-0.4661379
-5.784725	lemberg	-0.2543897
-5.784725	leitch	-0.2543897
-5.784725	leipziger	-0.2779265
-5.784725	leguminous	-0.2779683
-5.784725	legitimately	-0.4743739
-5.784725	legis	-0.4429756
-5.784725	legionary	-0.2776901
-5.784725	legionaries	-0.4510666
-5.784725	leftover	-0.2780339
-5.784725	leeuwenhoek	-0.2555231
-5.784725	leda	-0.4542698
-5.784725	lecter	-0.2423266
-5.784725	lecoq	-0.4869295
-5.784725	leavened	-0.2780448
-5.784725	leathermouth	-0.454263
-5.784725	leash	-0.4417519
-5.784725	learner	-0.266977
-5.784725	leans	-0.2778264
-5.784725	lean	-0.4515262
-5.784725	leadbeater	-0.2562841
-5.784725	lds	-0.4872321
-5.784725	laylat	-0.2780496
-5.784725	lavinia	-0.2764146
-5.784725	lauren	-0.4743896
-5.784725	laureles	-0.2579741
-5.784725	latrobe	-0.2555073
-5.784725	latinos	-0.4746549
-5.784725	latinization	-0.2640016
-5.784725	latina	-0.4479904
-5.784725	lass	-0.4589717
-5.784725	larva	-0.2644253
-5.784725	larson	-0.2641668
-5.784725	larissa	-0.4390627
-5.784725	larga	-0.2474093
-5.784725	lares	-0.2560619
-5.784725	larches	-0.2560619
-5.784725	lapse	-0.4604415
-5.784725	lapo	-0.2780261
-5.784725	lanzarote	-0.2574813
-5.784725	langnau	-0.4521047
-5.784725	langley	-0.2579054
-5.784725	langdon	-0.255499
-5.784725	landscaping	-0.2738368
-5.784725	landowner	-0.4516016
-5.784725	lando	-0.4872338
-5.784725	landlord	-0.2579766
-5.784725	landfill	-0.25414
-5.784725	lanai	-0.4259294
-5.784725	lana	-0.4872304
-5.784725	lammermoor	-0.2546569
-5.784725	lament	-0.2495716
-5.784725	lamar	-0.4540083
-5.784725	lam	-0.2722631
-5.784725	lakshmipur	-0.2683038
-5.784725	lagrange	-0.4726672
-5.784725	lagoons	-0.4778131
-5.784725	lage	-0.2702891
-5.784725	laemmles	-0.4742638
-5.784725	labium	-0.4612217
-5.784725	labelling	-0.256441
-5.784725	labelle	-0.2753943
-5.784725	l1	-0.4630965
-5.784725	l.c.	-0.2579624
-5.784725	l-functions	-0.2728867
-5.784725	künste	-0.261942
-5.784725	küchl	-0.2746246
-5.784725	köppen	-0.2579405
-5.784725	kölsch	-0.4489354
-5.784725	köln	-0.2668043
-5.784725	kádár	-0.486802
-5.784725	kylie	-0.4698109
-5.784725	kweli	-0.4671613
-5.784725	kw	-0.4838069
-5.784725	kveder	-0.2728263
-5.784725	kurtz	-0.4746549
-5.784725	kurtis	-0.27184
-5.784725	kupferhof	-0.4872338
-5.784725	kunar	-0.4646805
-5.784725	kummer	-0.2630265
-5.784725	kumar	-0.430759
-5.784725	kspread	-0.4655147
-5.784725	krist	-0.4872338
-5.784725	krishnadevaraya	-0.2712862
-5.784725	krips	-0.4703167
-5.784725	kressenbrunn	-0.4647686
-5.784725	kremlin	-0.430759
-5.784725	krall	-0.2777916
-5.784725	krakatoa	-0.4446768
-5.784725	kozlov	-0.4516973
-5.784725	koweta	-0.4872167
-5.784725	kowal	-0.4527439
-5.784725	kotal	-0.2344191
-5.784725	korps	-0.469986
-5.784725	kornelimünster	-0.437573
-5.784725	kori	-0.2780275
-5.784725	koreans	-0.4287371
-5.784725	kookaburra	-0.4307317
-5.784725	konstanz	-0.245657
-5.784725	kongus	-0.4741737
-5.784725	konami	-0.4848297
-5.784725	komitas	-0.2736837
-5.784725	kolowrat	-0.4446768
-5.784725	kok	-0.2753467
-5.784725	koepp	-0.266977
-5.784725	kodály	-0.2579674
-5.784725	kobukuro	-0.2555258
-5.784725	kobe	-0.4519231
-5.784725	knoppix-based	-0.2780106
-5.784725	knopf	-0.2576265
-5.784725	knols	-0.4497765
-5.784725	knockout	-0.2555681
-5.784725	knobs	-0.2481049
-5.784725	knickerbockers	-0.2767358
-5.784725	knappertsbusch	-0.468514
-5.784725	klux	-0.4872335
-5.784725	klum	-0.2423266
-5.784725	kline	-0.2344191
-5.784725	klemens	-0.4872338
-5.784725	klasky	-0.4444449
-5.784725	kladno	-0.2579519
-5.784725	kitti	-0.4856181
-5.784725	kitsune	-0.4699031
-5.784725	kites	-0.2755342
-5.784725	kitchens	-0.4491735
-5.784725	kirov	-0.2779769
-5.784725	kirkland	-0.26853
-5.784725	kiribati	-0.2773406
-5.784725	kirchner	-0.4504965
-5.784725	kinross	-0.462468
-5.784725	kinks	-0.4647686
-5.784725	kingpin	-0.4478717
-5.784725	kinglake	-0.473706
-5.784725	kingfisher	-0.2481049
-5.784725	kinesthetic	-0.2779194
-5.784725	kindergarten	-0.463325
-5.784725	kimura	-0.2543897
-5.784725	kimberly	-0.4743703
-5.784725	kilda	-0.4502762
-5.784725	kiesinger	-0.2519771
-5.784725	kiedis	-0.2543897
-5.784725	khorasan	-0.4470833
-5.784725	khiid	-0.4872191
-5.784725	khanda	-0.485863
-5.784725	khanate	-0.4603502
-5.784725	key-mixing	-0.4872326
-5.784725	ketchup	-0.4524713
-5.784725	kesos	-0.4471096
-5.784725	kesey	-0.4647686
-5.784725	kerr-tar	-0.4872077
-5.784725	kerr	-0.2746237
-5.784725	kern	-0.4702658
-5.784725	kercher	-0.4866509
-5.784725	keratins	-0.2560619
-5.784725	kepler	-0.2729964
-5.784725	keosayan	-0.4698457
-5.784725	kenzie	-0.4778131
-5.784725	kentikian	-0.2692216
-5.784725	keneally	-0.4647686
-5.784725	kendall	-0.2780351
-5.784725	kellaway	-0.2754899
-5.784725	kekulé	-0.466451
-5.784725	keita	-0.4526118
-5.784725	keibler	-0.245657
-5.784725	kbe	-0.2711708
-5.784725	kavita	-0.4872321
-5.784725	katsuobushi	-0.2668043
-5.784725	kato	-0.2543897
-5.784725	kathua	-0.2683038
-5.784725	katara	-0.4507242
-5.784725	katakana	-0.245657
